7200
1577
1.36136
1.37706,-0.0714178,-0.0714178,0
1.37715,-0.0753296,-0.0759898,0
1.37724,-0.102333,-0.104135,0
1.37733,-0.0858282,-0.0881051,0
1.37741,-0.122955,-0.127323,0
1.3775,-0.116866,-0.12208,0
1.37759,-0.131476,-0.138546,0
1.37768,-0.141148,-0.150044,0
1.37776,-0.140492,-0.150659,0
1.37785,-0.144585,-0.156411,0
1.37794,-0.156061,-0.170311,0
1.37802,-0.159351,-0.175432,0
1.37811,-0.16193,-0.179841,0
1.3782,-0.160477,-0.1798,0
1.37829,-0.190172,-0.21495,0
1.37837,-0.131869,-0.150368,0
1.37846,-0.35296,-0.406034,0
1.37855,-0.280687,-0.325753,0
1.37864,-0.264975,-0.310246,0
1.37872,-0.27008,-0.319031,0
1.37881,-0.284755,-0.339358,0
1.3789,-0.292224,-0.351361,0
1.37898,-0.297049,-0.360349,0
1.37907,-0.293575,-0.359318,0
1.37916,-0.304591,-0.376139,0
1.37925,-0.299191,-0.372785,0
1.37933,-0.30441,-0.382695,0
1.37942,-0.302737,-0.38402,0
1.37951,-0.29798,-0.381397,0
1.3796,-0.301211,-0.389019,0
1.37968,-0.305598,-0.398263,0
1.37977,-0.302042,-0.397205,0
1.37986,-0.302713,-0.401714,0
1.37994,-0.299162,-0.400627,0
1.38003,-0.305739,-0.413182,0
1.38012,-0.298611,-0.407255,0
1.38021,-0.302122,-0.415835,0
1.38029,-0.294462,-0.409033,0
1.38038,-0.303708,-0.425782,0
1.38047,-0.30127,-0.426287,0
1.38056,-0.299407,-0.427597,0
1.38064,-0.303238,-0.437116,0
1.38073,-0.295098,-0.42937,0
1.38082,-0.298287,-0.438093,0
1.3809,-0.298609,-0.442706,0
1.38099,-0.305564,-0.457308,0
1.38108,-0.306325,-0.462807,0
1.38117,-0.304851,-0.464975,0
1.38125,-0.296284,-0.456237,0
1.38134,-0.300782,-0.467618,0
1.38143,-0.293366,-0.460492,0
1.38152,-0.301492,-0.477836,0
1.3816,-0.291456,-0.466426,0
1.38169,-0.295732,-0.477898,0
1.38178,-0.300959,-0.491121,0
1.38186,-0.297776,-0.490719,0
1.38195,-0.304388,-0.506586,0
1.38204,-0.304731,-0.512206,0
1.38213,-0.30097,-0.510946,0
1.38221,-0.294708,-0.505344,0
1.3823,-0.297,-0.514419,0
1.38239,-0.3017,-0.527865,0
1.38248,-0.299886,-0.530047,0
1.38256,-0.303922,-0.542692,0
1.38265,-0.294764,-0.531769,0
1.38274,-0.30158,-0.549708,0
1.38282,-0.299179,-0.551018,0
1.38291,-0.291092,-0.541748,0
1.383,-0.297645,-0.559789,0
1.38309,-0.285422,-0.542497,0
1.38317,-0.283514,-0.544625,0
1.38326,-0.286629,-0.556525,0
1.38335,-0.28783,-0.564898,0
1.38344,-0.293464,-0.582222,0
1.38352,-0.299845,-0.601396,0
1.38361,-0.296776,-0.601802,0
1.3837,-0.28801,-0.590508,0
1.38378,-0.285431,-0.591759,0
1.38387,-0.284568,-0.596609,0
1.38396,-0.289214,-0.613221,0
1.38405,-0.283154,-0.607226,0
1.38413,-0.284689,-0.617537,0
1.38422,-0.279503,-0.613314,0
1.38431,-0.279289,-0.619998,0
1.3844,-0.277801,-0.623952,0
1.38448,-0.280714,-0.637972,0
1.38457,-0.275536,-0.633689,0
1.38466,-0.279873,-0.651423,0
1.38474,-0.276247,-0.650797,0
1.38483,-0.268764,-0.64093,0
1.38492,-0.261373,-0.63101,0
1.38501,-0.269219,-0.658059,0
