7200
548
0.471239
0.486947,-0.0346482,-0.0346482,0
0.487034,-0.0337927,-0.0340889,0
0.487121,-0.0637827,-0.0649058,0
0.487209,-0.0509387,-0.05229,0
0.487296,-0.0514047,-0.0532311,0
0.487383,-0.052555,-0.0548997,0
0.48747,-0.064017,-0.0674598,0
0.487558,-0.0397406,-0.0422455,0
0.487645,-0.0559239,-0.059971,0
0.487732,-0.044122,-0.047731,0
0.48782,-0.0594519,-0.0648804,0
0.487907,-0.0450486,-0.0495946,0
0.487994,-0.0535304,-0.0594516,0
0.488081,-0.0572658,-0.0641609,0
0.488169,-0.0622863,-0.0704018,0
0.488256,-0.0593411,-0.0676656,0
0.488343,-0.0623256,-0.0716974,0
0.48843,-0.0613594,-0.0712111,0
0.488518,-0.0597492,-0.0699573,0
0.488605,-0.0555667,-0.065638,0
0.488692,-0.0617076,-0.0735403,0
0.488779,-0.0696988,-0.0838038,0
0.488867,-0.0629717,-0.0763908,0
0.488954,-0.0582089,-0.0712441,0
0.489041,-0.0534922,-0.0660574,0
0.489129,-0.0613405,-0.0764287,0
0.489216,-0.0585164,-0.0735652,0
0.489303,-0.0711958,-0.0903114,0
0.48939,-0.0572565,-0.073285,0
0.489478,-0.0593851,-0.0766969,0
0.489565,-0.0572236,-0.0745752,0
0.489652,-0.07203,-0.0947242,0
0.489739,-0.0686069,-0.0910444,0
0.489827,-0.0574392,-0.0769204,0
0.489914,-0.057103,-0.0771703,0
0.490001,-0.0638614,-0.087096,0
0.490088,-0.0687709,-0.094655,0
0.490176,-0.0730312,-0.101447,0
0.490263,-0.0830405,-0.116419,0
0.49035,-0.0900346,-0.127396,0
0.490438,-0.112421,-0.160554,0
0.490525,-0.121409,-0.175011,0
0.490612,-0.155762,-0.226635,0
0.490699,-0.179535,-0.263682,0
0.490787,-0.18733,-0.277728,0
0.490874,-0.296674,-0.444005,0
0.490961,-0.308533,-0.466142,0
0.491048,-0.265922,-0.405599,0
0.491136,-0.283757,-0.436947,0
0.491223,-0.298077,-0.463412,0
0.49131,-0.303574,-0.476516,0
0.491397,-0.301492,-0.477836,0
0.491485,-0.302584,-0.484235,0
0.491572,-0.304152,-0.491504,0
0.491659,-0.302004,-0.492826,0
0.491746,-0.301407,-0.496704,0
0.491834,-0.289451,-0.481728,0
0.491921,-0.290926,-0.489002,0
0.492008,-0.283206,-0.480789,0
0.492096,-0.291181,-0.499297,0
0.492183,-0.277,-0.479778,0
0.49227,-0.273912,-0.479246,0
0.492357,-0.27428,-0.484788,0
0.492445,-0.273628,-0.488598,0
0.492532,-0.269069,-0.485414,0
0.492619,-0.266949,-0.486583,0
0.492706,-0.263869,-0.485986,0
0.492794,-0.260326,-0.48449,0
0.492881,-0.265251,-0.498865,0
0.492968,-0.263538,-0.500903,0
0.493055,-0.254423,-0.488743,0
0.493143,-0.255494,-0.496072,0
0.49323,-0.251511,-0.493618,0
0.493317,-0.250705,-0.497389,0
0.493405,-0.251656,-0.504743,0
0.493492,-0.25122,-0.509424,0
