7200
2060
1.79769
1.8134,-0.0756604,-0.0756604,0
1.81348,-0.0591372,-0.0596556,0
1.81357,-0.08481,-0.0863033,0
1.81366,-0.0879216,-0.090254,0
1.81375,-0.116008,-0.12013,0
1.81383,-0.103727,-0.108355,0
1.81392,-0.122527,-0.129117,0
1.81401,-0.137037,-0.145674,0
1.8141,-0.124124,-0.133106,0
1.81418,-0.145263,-0.157145,0
1.81427,-0.132416,-0.144506,0
1.81436,-0.137835,-0.151745,0
1.81444,-0.149216,-0.165721,0
1.81453,-0.14383,-0.161148,0
1.81462,-0.14909,-0.168515,0
1.81471,-0.15099,-0.172171,0
1.81479,-0.202722,-0.233205,0
1.81488,-0.231077,-0.268178,0
1.81497,-0.332517,-0.389328,0
1.81506,-0.337277,-0.398407,0
1.81514,-0.271899,-0.324037,0
1.81523,-0.280074,-0.336753,0
1.81532,-0.288143,-0.349546,0
1.8154,-0.280921,-0.34383,0
1.81549,-0.278789,-0.344276,0
1.81558,-0.269147,-0.33535,0
1.81567,-0.256476,-0.322435,0
1.81575,-0.263734,-0.334545,0
1.81584,-0.2555,-0.327024,0
1.81593,-0.271212,-0.350275,0
1.81602,-0.28003,-0.364943,0
1.8161,-0.288725,-0.379693,0
1.81619,-0.288269,-0.382546,0
1.81628,-0.280614,-0.375788,0
1.81636,-0.264101,-0.356912,0
1.81645,-0.26195,-0.357255,0
1.81654,-0.265679,-0.365676,0
1.81663,-0.250643,-0.348165,0
1.81671,-0.235185,-0.329717,0
1.8168,-0.253944,-0.359322,0
1.81689,-0.246638,-0.352235,0
1.81697,-0.245099,-0.353308,0
1.81706,-0.234492,-0.341188,0
1.81715,-0.243132,-0.357087,0
1.81724,-0.241571,-0.358144,0
1.81732,-0.233895,-0.350049,0
1.81741,-0.230158,-0.34773,0
1.8175,-0.236863,-0.361276,0
1.81759,-0.228748,-0.352242,0
1.81767,-0.233701,-0.363329,0
1.81776,-0.224591,-0.352538,0
1.81785,-0.228387,-0.361971,0
1.81793,-0.222566,-0.35618,0
1.81802,-0.235218,-0.380107,0
1.81811,-0.254979,-0.416088,0
1.8182,-0.282731,-0.465927,0
1.81828,-0.288421,-0.480014,0
1.81837,-0.29655,-0.498456,0
1.81846,-0.29488,-0.500607,0
1.81855,-0.298234,-0.511391,0
