7200
81
0.0698132
0.0855211,-0.0657609,-0.0657609,0
0.0856084,-0.0513931,-0.0518435,0
0.0856957,-0.0623809,-0.0634793,0
0.0857829,-0.0411696,-0.0422618,0
0.0858702,-0.0277863,-0.0287736,0
0.0859575,-0.0504805,-0.0527326,0
0.0860447,-0.0715889,-0.0754389,0
0.086132,-0.0630368,-0.0670101,0
0.0862193,-0.0586519,-0.0628964,0
0.0863065,-0.0563405,-0.0609488,0
0.0863938,-0.056074,-0.061194,0
0.0864811,-0.0490828,-0.0540359,0
0.0865683,-0.0628983,-0.0698556,0
0.0866556,-0.0685858,-0.0768439,0
0.0867429,-0.0722256,-0.0816362,0
0.0868301,-0.0560444,-0.0639064,0
0.0869174,-0.055765,-0.0641503,0
0.0870047,-0.0580956,-0.0674233,0
0.0870919,-0.0526053,-0.0615929,0
0.0871792,-0.062674,-0.0740336,0
0.0872665,-0.0559225,-0.0666459,0
0.0873537,-0.0601073,-0.0722711,0
0.087441,-0.0604274,-0.0733043,0
0.0875283,-0.0588416,-0.0720185,0
0.0876155,-0.0604148,-0.074606,0
0.0877028,-0.0463183,-0.0577115,0
0.0877901,-0.0634965,-0.079826,0
0.0878773,-0.0674812,-0.0855995,0
0.0879646,-0.0634131,-0.0811651,0
0.0880519,-0.0550996,-0.0711621,0
0.0881391,-0.0596586,-0.0777486,0
0.0882264,-0.0629506,-0.0827842,0
0.0883137,-0.0601815,-0.0798635,0
0.0884009,-0.0646191,-0.0865354,0
0.0884882,-0.073758,-0.0996782,0
0.0885755,-0.0792355,-0.108064,0
0.0886627,-0.0981601,-0.135106,0
0.08875,-0.120355,-0.167184,0
0.0888373,-0.163178,-0.228766,0
0.0889245,-0.192766,-0.272758,0
0.0890118,-0.201325,-0.287522,0
0.0890991,-0.224579,-0.323729,0
0.0891863,-0.244121,-0.355198,0
0.0892736,-0.245383,-0.360393,0
0.0893609,-0.095622,-0.141765,0
0.0894481,-0.106114,-0.158811,0
0.0895354,-0.115907,-0.175116,0
0.0896227,-0.10911,-0.166421,0
0.0897099,-0.114374,-0.176121,0
0.0897972,-0.29429,-0.457525,0
0.0898845,-0.298201,-0.468082,0
0.0899717,-0.294022,-0.465996,0
0.090059,-0.294635,-0.471515,0
0.0901463,-0.304678,-0.492354,0
0.0902335,-0.299914,-0.489415,0
